0.2603265345,0.9604847431,0.0984835997,8.607904,jumping
0.3033856153,0.9507095218,0.0640969723,8.710972,jumping
0.2839257717,0.9543601274,0.0926442817,8.816299,jumping
0.246072188,0.9652281404,0.0882216617,8.920076,jumping
0.2533452511,0.9669894576,0.0273438003,9.02543,jumping
0.4171777666,0.9076858759,0.0454870313,9.130789,jumping
0.4259928763,0.9024703503,0.0638533905,9.234746,jumping
0.4106195867,0.9021447301,0.1323877722,9.337824,jumping
0.3567756712,0.9264016151,0.1203792393,9.44339,jumping
0.4688000977,0.8828909993,-0.0270155761,9.548499,jumping
0.5275353193,0.8459874392,0.0775355771,9.652054,jumping
0.3510863483,0.931976378,0.0903239548,9.760133,jumping
0.3036688268,0.9474176168,0.1009217277,9.865512,jumping
0.2758804262,0.9583781362,0.0734939352,9.970668,jumping
0.4984784424,0.8656962514,0.0457085781,10.076666,jumping
0.3882802129,0.9194059372,0.0626996979,10.182092,jumping
0.3407410085,0.9318297505,0.1248555183,10.288192,jumping
0.3288153708,0.942114234,0.0655836612,10.393127,jumping
0.0501835905,-0.5521598458,-0.8322265744,0,jogging
0.0752706304,-0.5430960655,-0.8362900019,0.101832,jogging
0.0619686767,-0.5659223199,-0.8221263885,0.207177,jogging
0.0442702621,-0.5740020275,-0.8176562786,0.309457,jogging
-0.004081001,-0.5324828029,-0.8464309573,0.413682,jogging
-0.0119331321,-0.480379492,-0.8769795299,0.518286,jogging
0.0222221799,-0.5413591862,-0.8404977322,0.619587,jogging
0.0214139633,-0.4000906646,-0.9162253737,0.725005,jogging
0.0569484048,-0.3954541683,-0.9167185426,0.826149,jogging
0.0240856316,-0.5965912342,-0.8021837473,0.932829,jogging
-0.2462094724,-0.5490509868,-0.7987013459,1.03464,jogging
-0.5836991072,-0.4031900167,-0.7047929764,1.136151,jogging
-0.7879652381,-0.2759109735,-0.550439775,1.238508,jogging
-0.860839963,0.1747891903,-0.4779154956,1.349912,jogging
-0.8923533559,0.3709380329,-0.2571195066,1.460392,jogging
-0.9567764401,0.2865318358,-0.0497821122,1.562761,jogging
-0.9433006644,0.3266977966,0.0587571226,1.667712,jogging
-0.8880129457,0.4582459629,-0.0379937068,1.771636,jogging
-0.8376592398,0.5405381918,-0.0783928558,1.875957,jogging
-0.832305789,0.5536349416,-0.0274834074,1.981792,jogging
-0.7335385084,0.5532442331,0.3947681189,2.08711,jogging
-0.7361685038,0.5475412607,0.3978120685,2.19103,jogging
-0.6497395635,0.65291816,0.3892767131,2.295336,jogging
-0.4795722067,0.856751442,0.1897031963,2.398139,jogging
0.0397903547,0.9293076396,-0.3671565056,2.50096,jogging
0.0438172109,0.9945439696,-0.0946692526,2.604716,jogging
-0.0501850285,0.9872012138,0.1513773799,2.707017,jogging
-0.1994758248,0.8833696246,0.4241077304,2.812107,jogging
-0.0922487825,0.9858896732,0.1396835148,2.914221,jogging
-0.310773164,0.8711598516,0.3801320493,3.016414,jogging
0.0421751477,0.994748354,0.0932570174,3.117865,jogging
0.2945238948,0.9229404926,-0.247863695,3.221275,jogging
0.1215523034,0.9890793562,0.0833488926,3.326496,jogging
-0.08401113,0.9217429757,0.3785919249,3.427233,jogging
-0.121820122,0.8552788496,0.5036446452,3.532544,jogging
0.0043044458,0.9254514575,0.378841579,3.634443,jogging
-0.121497117,0.9560799599,0.2667385638,3.739795,jogging
0.3303782344,0.9252636433,-0.1863800138,3.846396,jogging
0.3554282486,0.9280859828,-0.1110280827,3.952124,jogging
0.0227536503,0.9609766006,0.2756920159,4.063537,jogging
-0.1533798277,0.8714331985,0.4659169316,4.164279,jogging
-0.062913917,0.9557291865,0.2874427736,4.265816,jogging
-0.1465999931,0.9104009867,0.386882782,4.371041,jogging
0.1029165462,0.9792270064,0.1747066677,4.474932,jogging
0.367600292,0.8934173584,-0.258215636,4.580413,jogging
0.2698418498,0.9613287449,0.0550672226,4.682402,jogging
-0.0291759167,0.9296866655,0.3671939969,4.784427,jogging
-0.0866733789,0.8684149981,0.4882036746,4.888359,jogging
0.0559453368,0.9538623095,0.2949859202,5.001118,jogging
-0.1238760948,0.9610925913,0.2468917817,5.110622,jogging
0.3247482777,0.930747211,-0.1680719256,5.215407,jogging
0.3888779581,0.9175992012,-0.0823742673,5.320757,jogging
0.1118918955,0.9723541141,0.2049574852,5.42693,jogging
-0.1405241489,0.8924927115,0.4286136925,5.531544,jogging
-0.0427652337,0.9463943839,0.3201698363,5.640344,jogging
-0.1119283214,0.9129078388,0.3925190866,5.744239,jogging
0.0112241488,0.9751186371,0.2213987559,5.849696,jogging
0.4087009132,0.8952714801,-0.1773485094,5.954343,jogging
0.304546237,0.9519202709,0.0331564732,6.060857,jogging
-0.0265382901,0.9431318045,0.3313575685,6.165297,jogging
-0.1304475069,0.8833081722,0.4502777755,6.270977,jogging
0.0260850955,0.9838349819,0.1771665961,6.37607,jogging
-0.1597922295,0.9381076694,0.3072787523,6.482441,jogging
0.2528703213,0.9610441923,0.1115830988,6.586134,jogging
0.4195825458,0.8983464241,-0.130092755,6.69038,jogging
0.2240789384,0.9650286436,0.1360448897,6.79665,jogging
-0.1174815521,0.9365261793,0.3303281963,6.9011,jogging
-0.1118454635,0.9049791694,0.4104914963,7.00521,jogging
0.0568830334,0.892111659,0.4482197464,7.110811,jogging
-0.1529651582,0.94775635,0.2799276412,7.21247,jogging
0.290697366,0.955550909,0.0491673648,7.317901,jogging
0.4361815751,0.89766711,-0.0627641454,7.423774,jogging
0.1587787867,0.9675921202,0.1963532418,7.527827,jogging
-0.165158987,0.9284033179,0.3328504562,7.629474,jogging
-0.0799529701,0.9374278784,0.3388754427,7.734379,jogging
-0.0489485338,0.9346699715,0.3521306813,7.839711,jogging
-0.0679683164,0.9609869719,0.2681123912,7.944423,jogging
0.3341492712,0.9384208918,-0.0878091902,8.047493,jogging
0.4229339957,0.9034964442,-0.0694328472,8.153351,jogging
0.1127680317,0.9762388468,0.1850433052,8.258403,jogging
-0.1760590225,0.9311124086,0.3194256425,8.363158,jogging
-0.1122989804,0.9660838842,0.2325311154,8.464317,jogging
-0.0588054731,0.9364650846,0.3457960784,8.568874,jogging
-0.0567724667,0.9638814926,0.2602101564,8.67323,jogging
0.2988867164,0.9500522017,-0.0898188055,8.775287,jogging
0.3643923998,0.9310286641,0.0200916138,8.87935,jogging
0.0313767456,0.9651704431,0.2597333491,8.984863,jogging
-0.2667199969,0.881609261,0.3893911242,9.091614,jogging
-0.1120345592,0.9521885514,0.2842272222,9.196753,jogging
-0.1018602401,0.9820792675,0.158570528,9.30612,jogging
-0.0649904609,0.9667528272,0.2473159283,9.407769,jogging
0.2799116969,0.9592099786,0.039567858,9.513154,jogging
0.4063972831,0.9112411737,-0.0669379532,9.616784,jogging
0.1682089716,0.9770827889,0.1304409951,9.722121,jogging
-0.2251753062,0.9469069839,0.2294845879,9.825554,jogging
-0.1069537029,0.9759459496,0.1899742633,9.930927,jogging
-0.0859814957,0.9851075411,0.1488966495,10.035765,jogging
-0.0095385695,0.968699038,0.2480545938,10.13975,jogging
0.3017530143,0.9514787197,0.0602775551,10.243344,jogging
0.4074084759,0.9112350941,-0.0605717562,10.348095,jogging
0.0683910847,-0.5627455115,-0.8237961531,0,dancing
0.0639508367,-0.5708194375,-0.8185813427,0.105348,dancing
0.0700356439,-0.5419527888,-0.8374856114,0.210863,dancing
0.1290561706,-0.6328786612,-0.7634193301,0.318272,dancing
0.048742976,-0.6729914546,-0.7380424142,0.420684,dancing
-0.0438229069,-0.5943697095,-0.8029969931,0.523742,dancing
-0.034987703,-0.4848914146,-0.8738742471,0.627641,dancing
-0.1233444437,-0.6569590569,-0.743768096,0.730032,dancing
-0.2852910459,-0.7285565734,-0.6227473617,0.835365,dancing
-0.3687092066,-0.6541799307,-0.6603803039,0.940023,dancing
-0.4271925986,-0.6303294897,-0.648221612,1.044834,dancing
-0.4363220334,-0.4940735996,-0.7520068884,1.151992,dancing
-0.4379511178,-0.4780406356,-0.7613645196,1.256926,dancing
-0.459033072,-0.7376381755,-0.4951550961,1.361407,dancing
-0.5116644502,-0.8572676778,-0.0573716238,1.470197,dancing
-0.533908546,-0.8442097902,-0.0474500433,1.572317,dancing
-0.7676795721,-0.6286013722,-0.1246129498,1.677718,dancing
-0.9604873061,-0.2635088861,-0.0895944312,1.781378,dancing
-0.993409574,0.0858037919,-0.0759945959,1.897297,dancing
-0.984084785,0.1590491384,-0.0792489201,1.999678,dancing
-0.9786297679,0.1810749024,0.0974456966,2.105193,dancing
-0.9935438037,0.0522904284,0.1006796807,2.210646,dancing
-0.9821867943,-0.1462031901,-0.1180408746,2.311818,dancing
-0.925729394,-0.2845486999,-0.2491126359,2.417357,dancing
-0.9589645863,-0.2579470575,-0.1176867783,2.52283,dancing
-0.9889059067,-0.031798698,-0.1450995356,2.625639,dancing
-0.8951604962,0.3451020718,-0.2821209133,2.732031,dancing
-0.8789877295,0.2894993722,-0.3789071739,2.839964,dancing
-0.9593548179,0.2705459595,-0.0802698955,2.94226,dancing
-0.9768819809,0.2134483904,-0.0118923876,3.045697,dancing
-0.9591228366,0.280263871,-0.039183788,3.151036,dancing
-0.9347144961,0.3491225243,-0.0665008202,3.25776,dancing
-0.8785656095,0.4566403925,-0.1400072426,3.362368,dancing
-0.8454278111,0.5075711608,-0.1662024558,3.468023,dancing
-0.776240468,0.6090052128,-0.1629825532,3.572277,dancing
0.0461131856,0.8678331375,-0.4947112203,3.675818,dancing
0.0444564931,0.9580515027,-0.2831270695,3.780007,dancing
-0.1088567451,0.993905127,0.0174012072,3.885371,dancing
-0.0791817084,0.9831879139,0.1645348966,3.988663,dancing
-0.2336606979,0.9595990777,0.1567552835,4.092569,dancing
-0.182867229,0.9756896496,0.1207861602,4.197566,dancing
-0.3177892566,0.8921064734,0.3211792707,4.299079,dancing
-0.2716589868,0.9354305863,0.2262102515,4.401461,dancing
-0.3632850051,0.9080995321,0.2082768977,4.50702,dancing
-0.2857398987,0.956058383,0.0656125993,4.609696,dancing
-0.0848460719,0.9862664342,-0.1417028159,4.714744,dancing
-0.0921946838,0.9907485247,-0.0995866209,4.819069,dancing
-0.3131693304,0.9469335079,0.0724004209,4.920349,dancing
-0.5176273584,0.820995748,0.2408896685,5.025766,dancing
-0.4814634025,0.8315512538,0.2769757211,5.129957,dancing
-0.4424704015,0.8774647117,0.1851368099,5.241768,dancing
-0.5617223382,0.7536450624,0.3413021564,5.347407,dancing
-0.4769719839,0.8501511812,0.2230263352,5.448395,dancing
-0.4434729517,0.870570302,0.2131643593,5.549564,dancing
-0.4336364865,0.8694459796,0.2366918623,5.661185,dancing
-0.2805059254,0.9573510885,0.0692479238,5.764212,dancing
-0.2953673303,0.9495516419,0.1054029241,5.86972,dancing
-0.3136320412,0.9381480217,0.1466742009,5.976051,dancing
-0.186277464,0.9747723937,0.1229615733,6.081515,dancing
-0.2141269296,0.9579768777,0.190866366,6.182991,dancing
-0.5893846154,0.7380785346,0.3284291029,6.29034,dancing
-0.5358400345,0.7464917898,0.3944939077,6.39223,dancing
-0.4905100763,0.7653102279,0.4167732894,6.496468,dancing
-0.6336553097,0.6450710297,0.427041322,6.597159,dancing
-0.6802426577,0.6058434844,0.412581563,6.702026,dancing
-0.4720469117,0.7978323698,0.3750133514,6.806817,dancing
-0.3575919569,0.9079777002,0.2184134424,6.910414,dancing
-0.4556323886,0.8572779298,0.2397365719,7.014164,dancing
-0.3651036024,0.910261631,0.1952514499,7.119511,dancing
-0.4331573546,0.8785191178,0.2014418542,7.222993,dancing
-0.4687514901,0.8394183517,0.2750433981,7.328525,dancing
-0.3921649158,0.8613063097,0.3230447769,7.43017,dancing
-0.3298651874,0.8718203306,0.3621026278,7.541222,dancing
-0.5417758822,0.673377037,0.5030329227,7.646605,dancing
-0.5348017812,0.6558778882,0.532739222,7.750676,dancing
-0.4491397738,0.7539384365,0.479426831,7.858624,dancing
-0.3699403405,0.8300017715,0.417422235,7.962862,dancing
-0.6023879051,0.7343179584,0.3128991425,8.077591,dancing
-0.4956026673,0.8350393176,0.2389294803,8.181401,dancing
-0.3219321668,0.93793118,0.1290146858,8.287658,dancing
-0.3079178035,0.9230476618,0.2305857092,8.393855,dancing
-0.3230279386,0.9133402705,0.2479159534,8.498185,dancing
-0.1629602164,0.9648097754,0.2063639015,8.599134,dancing
-0.1561266929,0.9564484954,0.2466389537,8.704889,dancing
-0.0798949525,0.9900627732,0.1157256663,8.815241,dancing
-0.0083677163,0.9957422018,0.0918013379,8.919579,dancing
-0.0517999232,0.9529927373,0.2985322475,9.022742,dancing
-0.1647738665,0.902328968,0.398311317,9.128708,dancing
-0.2760105133,0.8918213844,0.3584311008,9.231663,dancing
-0.2407567948,0.9345459938,0.2620306313,9.333908,dancing
-0.394256562,0.8168647289,0.4210627377,9.447672,dancing
-0.4010299444,0.8343753219,0.3781437576,9.548294,dancing
-0.2850444615,0.9286049008,0.2375760972,9.659918,dancing
-0.2758827209,0.9335847497,0.2287099212,9.76704,dancing
-0.1592552215,0.9637818336,0.2139211148,9.874937,dancing
-0.0748335123,0.9905848503,0.1146363094,9.977949,dancing
-0.124478206,0.9738109112,0.1902561188,10.08291,dancing
-0.1380759329,0.9646367431,0.2245239317,10.191706,dancing
0.0134666162,0.9988372922,0.046288915,10.297055,dancing
-0.0284853093,0.9819592834,0.1869345605,10.399077,dancing
